X,Y,ID,FacilityNbr,FacilityStatus,FacilityName,LicenseType,StreetNbr,StreetName,City,State,Zip,County,OBLicenseNbr,OBBusinessName,OBFName,OBLName,OBTitle,OBAddress,OBAddress2,OBCity,OBState,OBZip,OBPhone1,OBPhone2,OBFax,Date_Opened,Date_Closed,Latitude,Longitude,Addr1,Addr2,F28,Bing,Type_,FFStationNetwork,FFStationNbr,StationNetwork,StationNbr,Geographic_Region,ACO,ACO_Name,ACO_PhoneNbr,DSE,DSE_Name,DSE_PhoneNbr,Field_FLSO,FLSO_Name,FLSO_PhoneNbr,SenateDistrict,AssemblyDistrict,CongressionalDistrict,Alirts_Facility_id,RCO,RCO_Name,RCO_PhoneNbr,PT1,PT1FullName,PT2,PT2FullName,RESPONSIBLE_REGION,ProposedBldgs,ObjectId
-13176618.3535458,4038558.87682769,2099,22044,A,Sharon Care Center,Skilled Nursing and Interm. Care Facility,8167,W 3rd St,Los Angeles,CA,90048,Los Angeles,OB22044,SHARON CARE CENTER,NullValue,NullValue,NullValue,8167 WEST 3RD STREET,NullValue,LOS ANGELES,CA,90048,3236552023,NullValue,NullValue,1967/05/11 00:00:00+00,1800/01/01 00:00:00+00,34.0726318,-118.3675766,"8167, W 3rd St, Los Angeles, CA, 90048","8167 W 3rd St, Los Angeles, CA 90048",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,24,55,30,1053,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2101
-13520139.9494212,4670871.09339926,2602,23352,A,Windsor Care Center Of Sacramento,Skilled Nursing and Interm. Care Facility,501,Jessie Ave,Sacramento,CA,95838,Sacramento,OB23352,WINDSOR CARE CENTER OF SACRAMENTO,NullValue,NullValue,NullValue,501 Jessie Ave,NullValue,Sacramento,CA,95838,9169228855,NullValue,9169226208,1974/03/14 00:00:00+00,1800/01/01 00:00:00+00,38.6444626,-121.4534836,"501, Jessie Ave, Sacramento, CA, 95838","501 Jessie Ave, Sacramento, CA 95838",,,,,,,,North Region,JMARTIN,Jamel Martin,9168094341,ABASHARK,Ali Basharkhah,6192486389,JKELLY,John Kelly,9164408478,8,6,6,1372,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2103
-13407824.227109,4115243.55857837,2603,23353,A,Lompoc Valley Medical Center Comprehensive Care Center D/P SNF,Skilled Nursing and Interm. Care Facility,216,N 3rd St,Lompoc,CA,93436,Santa Barbara,OB23353,LOMPOC VALLEY MEDICAL CENTER COMPREHENSIVE CARE CENTER D/P SNF,NullValue,NullValue,NullValue,508 E Hickory,NullValue,Lompoc,CA,93436,8057373301,NullValue,8057373326,1975/08/22 00:00:00+00,1800/01/01 00:00:00+00,34.6413155,-120.4445343,"216, N 3rd St, Lompoc, CA, 93436","216 N 3rd St, Lompoc, CA 93436",,,,,,,,Central Region,RHAGGART,Bob Haggarty,2138421077,DMAYER,Douglas Mayer,9165297701,JHICKOK,Jaime Hickok,9165297679,21,37,24,1651,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2104
-13639870.0618899,4564353.2736154,2604,23354,A,"The Redwoods, A Community Of Seniors",Skilled Nursing and Interm. Care Facility,40,Camino Alto,Mill Valley,CA,94941,Marin,OB23354,"THE REDWOODS, A COMMUNITY OF SENIORS",NullValue,NullValue,NullValue,40 Camino Alto,NullValue,Mill Valley,CA,94941,4153832741,NullValue,4153830115,1976/02/01 00:00:00+00,1800/01/01 00:00:00+00,37.8932266,-122.5290375,"40, Camino Alto, Mill Valley, CA, 94941","40 Camino Alto, Mill Valley, CA 94941",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,12,2,1168,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2105
-13780008.0092515,4785063.81261803,2605,23355,A,"Sherwood Oaks Post Acute Care, LLC",Skilled Nursing and Interm. Care Facility,130,Dana St,Fort Bragg,CA,95437,Mendocino,OB23355,"SHERWOOD OAKS POST ACUTE CARE, LLC",NullValue,NullValue,NullValue,130 Dana St,NullValue,Fort Bragg,CA,95437,7079646333,NullValue,7079641596,1975/05/13 00:00:00+00,1800/01/01 00:00:00+00,39.4411697,-123.7879181,"130, Dana St, Fort Bragg, CA, 95437","130 Dana St, Fort Bragg, CA 95437",,,,,,,,North Region,THO,Tony Ho,9162013281,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,2,2,1186,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2106
-13034469.2637358,3847459.978802,2606,23357,A,South Bay Post Acute Care,Skilled Nursing and Interm. Care Facility,553,F Street,Chula Vista,CA,91910,San Diego,OB23357,SOUTH BAY POST ACUTE CARE,NullValue,NullValue,NullValue,553 F Street,NullValue,Chula Vista,CA,91910,6194268611,NullValue,6194262315,1976/02/17 00:00:00+00,1800/01/01 00:00:00+00,32.638813,-117.0906296,"553, F Street, Chula Vista, CA, 91910","553 F Street, Chula Vista, CA 91910",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,18,80,52,1523,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2107
-13181686.9748645,4069825.38759657,2608,23360,A,Maclay Healthcare Center,Skilled Nursing and Interm. Care Facility,12831,Maclay St.,Sylmar,CA,91342,Los Angeles,OB23360,MACLAY HEALTHCARE CENTER,NullValue,NullValue,NullValue,12831 Maclay St.,NullValue,Sylmar,CA,91342,8183614455,NullValue,8188379569,1975/02/11 00:00:00+00,1800/01/01 00:00:00+00,34.304966,-118.4131088,"12831, Maclay St., Sylmar, CA, 91342","12831 Maclay St., Sylmar, CA 91342",,,,,,,,North Los Angeles Region,JHARRISON,Jason Harrison,6192486295,BLIAO,Ben Liao,9162082550,WMOSS,William Moss,2138421655,20,43,29,1123,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2109
-13628962.4995082,4549519.67092478,2311,22477,A,Victorian Post Acute,Skilled Nursing and Interm. Care Facility,2121,Pine Street,San Francisco,CA,94115,San Francisco,OB22477,VICTORIAN POST ACUTE,NullValue,NullValue,NullValue,2121 Pine Street,NullValue,San Francisco,CA,94115,4159225085,NullValue,NullValue,1964/10/30 00:00:00+00,1800/01/01 00:00:00+00,37.7879944,-122.4310532,"2121, Pine Street, San Francisco, CA, 94115","2121 Pine Street, San Francisco, CA 94115",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,SGROSS,Shane Gross,5109672305,JTRUMBAUER,Joshua Trumbauer,9164408332,11,17,11,1579,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2131
-13630016.472447,4549362.23265582,2313,22481,A,Pacific Heights Transitional Care Center,Skilled Nursing and Interm. Care Facility,2707,Pine Street,San Francisco,CA,94115,San Francisco,OB22481,PACIFIC HEIGHTS TRANSITIONAL CARE CENTER,NullValue,NullValue,NullValue,2707 Pine Street,NullValue,San Francisco,CA,94115,4155637600,NullValue,4155637622,1970/02/19 00:00:00+00,1800/01/01 00:00:00+00,37.7868767,-122.4405212,"2707, Pine Street, San Francisco, CA, 94115","2707 Pine Street, San Francisco, CA 94115",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,SGROSS,Shane Gross,5109672305,JTRUMBAUER,Joshua Trumbauer,9164408332,11,19,11,1574,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2133
-13627541.6175277,4549748.571287,2314,22483,A,City View Post Acute,Skilled Nursing and Interm. Care Facility,1359,Pine Street,San Francisco,CA,94109,San Francisco,OB22483,CITY VIEW POST ACUTE,NullValue,NullValue,NullValue,1359 Pine Street,NullValue,San Francisco,CA,94109,4156738405,NullValue,4155632174,1970/06/08 00:00:00+00,1800/01/01 00:00:00+00,37.7896194,-122.4182892,"1359, Pine Street, San Francisco, CA, 94109","1359 Pine Street, San Francisco, CA 94109",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,SGROSS,Shane Gross,5109672305,JTRUMBAUER,Joshua Trumbauer,9164408332,11,17,11,1575,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2134
-13611115.3023343,4546312.7919275,2315,22490,A,Crown Bay Nursing & Rehabilitation Center,Skilled Nursing and Interm. Care Facility,508,Westline Dr,Alameda,CA,94501,Alameda,OB22490,CROWN BAY NURSING & REHABILITATION CENTER,NullValue,NullValue,NullValue,508 Westline Drive,NullValue,Alameda,CA,94501,5105215765,NullValue,5105211977,1969/09/16 00:00:00+00,1800/01/01 00:00:00+00,37.7652245,-122.2707291,"508, Westline Dr, Alameda, CA, 94501","508 Westline Dr, Alameda, CA 94501",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,7,18,12,559,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2135
-13071406.1839759,4020091.96750348,2316,22491,A,Extended Care Hospital Of Riverside,Skilled Nursing and Interm. Care Facility,8171,Magnolia Avenue,Riverside,CA,92504,Riverside,OB22491,EXTENDED CARE HOSPITAL OF RIVERSIDE,NullValue,NullValue,NullValue,8171 Magnolia Avenue,NullValue,Riverside,CA,92504,9516873842,NullValue,9516871690,1970/03/04 00:00:00+00,1800/01/01 00:00:00+00,33.9351082,-117.4224396,"8171, Magnolia Avenue, Riverside, CA, 92504","8171 Magnolia Avenue, Riverside, CA 92504",,,,,,,,South Region,MLOLLIS,Michael Lollis,9167201230,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,31,58,39,1338,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2136
-13432794.5024639,4606221.70771322,2317,22492,A,Avalon Health Care - San Andreas,Skilled Nursing and Interm. Care Facility,900,Mountain Ranch Road,San Andreas,CA,95249,Calaveras,OB22492,AVALON HEALTH CARE - SAN ANDREAS,NullValue,NullValue,NullValue,900 Mountain Ranch Road,NullValue,San Andreas,CA,95249,2097543823,NullValue,2097545621,1969/12/01 00:00:00+00,1800/01/01 00:00:00+00,38.1894379,-120.6688461,"900, Mountain Ranch Road, San Andreas, CA, 95249","900 Mountain Ranch Road, San Andreas, CA 95249",,,,,,,,North Region,MABOLHASSANI,Masoud Abolhassani,9166284051,NSTEPT,Jake Stept,9167045177,ABILLIET,Adam Billiet,9162046950,4,8,5,649,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2137
-13195290.2166394,4052186.86483778,2318,22493,A,Tarzana Health And Rehabilitation Center,Skilled Nursing and Interm. Care Facility,5650,Reseda Blvd,Tarzana,CA,91356,Los Angeles,OB22493,TARZANA HEALTH AND REHABILITATION CENTER,NullValue,NullValue,NullValue,5650 Reseda Blvd,NullValue,Tarzana,CA,91356,8188814261,NullValue,8183437451,1969/10/16 00:00:00+00,1800/01/01 00:00:00+00,34.1739769,-118.5353088,"5650, Reseda Blvd, Tarzana, CA, 91356","5650 Reseda Blvd, Tarzana, CA 91356",,,,,,,,North Los Angeles Region,TEVANS,Tyler Evans,5592702895,BLIAO,Ben Liao,9162082550,WMOSS,William Moss,2138421655,27,46,32,1085,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2138
-13591818.346904,4533607.24429621,2319,22495,A,Baypoint Healthcare Center,Skilled Nursing and Interm. Care Facility,442,Sunset Boulevard,Hayward,CA,94541,Alameda,OB22495,BAYPOINT HEALTHCARE CENTER,NullValue,NullValue,NullValue,442 Sunset Boulevard,NullValue,Hayward,CA,94541,5105828311,NullValue,NullValue,1969/09/01 00:00:00+00,1800/01/01 00:00:00+00,37.674942,-122.0973816,"442, Sunset Boulevard, Hayward, CA, 94541","442 Sunset Boulevard, Hayward, CA 94541",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,9,20,14,615,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2139
-13585292.3196799,4576161.19310992,2321,22503,A,Bayberry Skilled Nursing & Healthcare Center,Skilled Nursing and Interm. Care Facility,1800,Adobe Street,Concord,CA,94520,Contra Costa,OB22503,BAYBERRY SKILLED NURSING & HEALTHCARE CENTER,NullValue,NullValue,NullValue,1800 Adobe Street,NullValue,Concord,CA,94520,9258251300,NullValue,9258251127,1971/01/27 00:00:00+00,1800/01/01 00:00:00+00,37.9768867,-122.0387573,"1800, Adobe Street, Concord, CA, 94520","1800 Adobe Street, Concord, CA 94520",,,,,,,,Central Region,BTREIS,Bart Treis,9162988743,BSTARKMAN,Bruce Starkman,9165918865,MMEISEL-KLEBSCH,Michel Meisel-Klebsch,9164408358,9,15,10,655,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2141
-13248117.5489123,4217143.57074615,2324,22506,A,The Orchards Post-Acute,Skilled Nursing and Interm. Care Facility,730,34th St,Bakersfield,CA,93301,Kern,OB22506,THE ORCHARDS POST-ACUTE,NullValue,NullValue,NullValue,730 34th St,NullValue,Bakersfield,CA,93301,6613277687,NullValue,3102589753,1970/03/04 00:00:00+00,1800/01/01 00:00:00+00,35.390995,-119.0098648,"730, 34th St, Bakersfield, CA, 93301","730 34th St, Bakersfield, CA 93301",,,,,,,,Central Region,BBIGGAR,Bruce Biggar,6615290858,DMAYER,Douglas Mayer,9165297701,LDEARMON,Loren DeArmond,9167529087,16,35,22,741,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2144
-13167003.4219592,4035368.5418585,2325,22507,A,Alvarado Care Center,Skilled Nursing and Interm. Care Facility,1154,S Alvarado St,Los Angeles,CA,90006,Los Angeles,OB22507,ALVARADO CARE CENTER,NullValue,NullValue,NullValue,1154 S Alvarado St,NullValue,Los Angeles,CA,90006,2133851715,NullValue,2133857802,1969/11/05 00:00:00+00,1800/01/01 00:00:00+00,34.0488892,-118.2812042,"1154, S Alvarado St, Los Angeles, CA, 90006","1154 S Alvarado St, Los Angeles, CA 90006",,,,,,,,North Los Angeles Region,RROBERTS,Robb Roberts,2135980896,BLIAO,Ben Liao,9162082550,JHICKOK,Jaime Hickok,9165297679,26,54,34,818,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2145
-13187495.3475954,4054418.80017503,2326,22508,A,Berkley Post-Acute,Skilled Nursing and Interm. Care Facility,6600,Sepulveda Blvd,Van Nuys,CA,91411,Los Angeles,OB22508,BERKLEY POST-ACUTE,NullValue,NullValue,NullValue,6600 Sepulveda Blvd,NullValue,Van Nuys,CA,91411,8187860020,NullValue,8187865369,1970/10/26 00:00:00+00,1800/01/01 00:00:00+00,34.1905632,-118.4652863,"6600, Sepulveda Blvd, Van Nuys, CA, 91411","6600 Sepulveda Blvd, Van Nuys, CA 91411",,,,,,,,North Los Angeles Region,TEVANS,Tyler Evans,5592702895,JLEE,Jason Lee,8189171228,WMOSS,William Moss,2138421655,20,46,29,794,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2146
-13160151.2731549,4026234.54996617,2328,22513,A,Huntington Park Nursing Center,Skilled Nursing and Interm. Care Facility,6425,Miles Avenue,Huntington Park,CA,90255,Los Angeles,OB22513,HUNTINGTON PARK NURSING CENTER,NullValue,NullValue,NullValue,6425 MILES AVENUE,NullValue,HUNTINGTON PARK,CA,90255,2135895941,NullValue,NullValue,1970/01/19 00:00:00+00,1800/01/01 00:00:00+00,33.9808769,-118.2196503,"6425, Miles Avenue, Huntington Park, CA, 90255","6425 Miles Avenue, Huntington Park, CA 90255",,,,,,,,North Los Angeles Region,SMCKEY,Sara McKey,2138149629,BLIAO,Ben Liao,9162082550,JHICKOK,Jaime Hickok,9165297679,33,62,42,944,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2148
-13156718.4026978,4026739.49818555,2329,22514,A,Maywood Skilled Nursing & Wellness Centre,Skilled Nursing and Interm. Care Facility,6025,Pine Ave,Maywood,CA,90270,Los Angeles,OB22514,MAYWOOD SKILLED NURSING & WELLNESS CENTRE,NullValue,NullValue,NullValue,6025 PINE AVENUE,NullValue,Maywood,CA,90270,3235600720,NullValue,NullValue,,1800/01/01 00:00:00+00,33.9846382,-118.1888123,"6025, Pine Ave, Maywood, CA, 90270","6025 Pine Ave, Maywood, CA 90270",,,,,,,,North Los Angeles Region,SMCKEY,Sara McKey,2138149629,BLIAO,Ben Liao,9162082550,JHICKOK,Jaime Hickok,9165297679,33,62,42,981,MBERNARD,Matthew Bernard,9165297741,LAPT1,PT Intake LA,LAPT2,PT Closure LA,North Los Angeles Region,N,2149
-13571403.7326542,4380322.63603194,2330,22517,A,Carmel Hills Care Center,Skilled Nursing and Interm. Care Facility,23795,W. R. Holman Highway,Monterey,CA,93940,Monterey,OB22517,Carmel Hills Care Center - Monterey,NullValue,NullValue,NullValue,23795 W. R. Holman Highway,NullValue,Monterey,CA,93940,8316241875,NullValue,8316247138,1969/04/21 00:00:00+00,1800/01/01 00:00:00+00,36.577099,-121.913994,"23795, W. R. Holman Highway, Monterey, CA, 93940","23795 W. R. Holman Highway, Monterey, CA 93940",,,,,,,,Coastal Region,RHAGGART,Bob Haggarty,2138421077,IKHARITO,Igor Kharitonoff,6502233971,LDEARMON,Loren DeArmond,9167529087,17,30,19,1199,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2150
-13126468.0212556,3998467.64287226,2331,22518,A,The Grove Post Acute,Skilled Nursing and Interm. Care Facility,12332,Garden Grove Boulevard,Garden Grove,CA,92843,Orange,OB22518,THE GROVE POST ACUTE,NullValue,NullValue,NullValue,12332 Garden Grove Boulevard,NullValue,Garden Grove,CA,92843,7145341041,NullValue,NullValue,1972/03/23 00:00:00+00,1800/01/01 00:00:00+00,33.7737885,-117.9170685,"12332, Garden Grove Boulevard, Garden Grove, CA, 92843","12332 Garden Grove Boulevard, Garden Grove, CA 92843",,,,,,,,South Los Angeles Region,RGALLAWAY,Ron Gallaway,2138421647,HLI,Haoping Li,7146049713,MFONG1,Melvin Fong,2136206509,34,70,45,1283,RCHANDLER,Ray Chandler,9168094333,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Los Angeles Region,N,2151
-13060440.8690424,4046307.29050258,2333,22522,A,Community Convalescent Center of San Bernardino,Skilled Nursing and Interm. Care Facility,1676,Medical Center Dr,San Bernardino,CA,92411,San Bernardino,OB22522,COMMUNITY CONVALESCENT CENTER OF SAN BERNARDINO,NullValue,NullValue,NullValue,1676 Medical Center Dr,NullValue,San Bernardino,CA,92411,9098876481,NullValue,9098876468,1969/09/17 00:00:00+00,1800/01/01 00:00:00+00,34.1302681,-117.3239365,"1676, Medical Center Dr, San Bernardino, CA, 92411","1676 Medical Center Dr, San Bernardino, CA 92411",,,,,,,,South Region,MLOLLIS,Michael Lollis,9167201230,EHILKEY,Erik Hilkey,9165297736,DMARTIN,Dean Martin,2138421213,29,45,33,1436,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2153
-13037754.3575689,3857953.71969945,2334,22524,A,Golden Hill Post Acute,Skilled Nursing and Interm. Care Facility,1201,34th St,San Diego,CA,92102,San Diego,OB22524,GOLDEN HILL POST ACUTE,NullValue,NullValue,NullValue,1201 34th St,NullValue,San Diego,CA,92102,6192322946,NullValue,6192324645,1969/12/29 00:00:00+00,1800/01/01 00:00:00+00,32.7181587,-117.1201401,"1201, 34th St, San Diego, CA, 92102","1201 34th St, San Diego, CA 92102",,,,,,,,South Region,TSHANKS,Thomas Shanks,8184706934,CCHU,Chung-Chi Chu,2138048741,DSUMMERS,Donald Summers,2138048188,18,78,50,1487,MMARRS,Michael Marrs,9162842672,LAPT1,PT Intake LA,LAPT2,PT Closure LA,South Region,N,2154
-13607330.8181336,4547090.63683977,2335,22526,A,Park Bridge Rehabilitation And Wellness Center,Skilled Nursing and Interm. Care Facility,2401,Blanding Avenue,Alameda,CA,94501,Alameda,OB22526,PARK BRIDGE REHABILITATION AND WELLNESS CENTER,NullValue,NullValue,NullValue,2401 Blanding Avenue,NullValue,Alameda,CA,94501,5105221084,NullValue,5107484289,1972/01/03 00:00:00+00,1800/01/01 00:00:00+00,37.7707481,-122.2367325,"2401, Blanding Avenue, Alameda, CA, 94501","2401 Blanding Avenue, Alameda, CA 94501",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,7,18,12,617,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2155
-13603312.7745093,4549109.69126382,2336,22528,A,Excell Health Care Center,Skilled Nursing and Interm. Care Facility,3025,High Street,Oakland,CA,94619,Alameda,OB22528,EXCELL HEALTH CARE CENTER,NullValue,NullValue,Plant Manager,"5120 Goldleaf Circle, Suite 400",NullValue,Los Angeles,CA,90052,2132913221,NullValue,NullValue,1970/03/04 00:00:00+00,1800/01/01 00:00:00+00,37.7850838,-122.2006378,"3025, High Street, Oakland, CA, 94619","3025 High Street, Oakland, CA 94619",,,,,,,,Central Region,SEGAN,Shane Egan,5597970288,SGROSS,Shane Gross,5109672305,MMCCLURE,Mark McClure,9168623976,7,18,12,598,KJANSEN,Kip Jansen,9162020047,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Central Region,N,2156
-13645171.3743402,4592950.02907877,2337,22530,A,Novato Healthcare Center,Skilled Nursing and Interm. Care Facility,1565,Hill Road,Novato,CA,94947,Marin,OB22530,NOVATO HEALTHCARE CENTER,NullValue,NullValue,NullValue,1565 Hill Road,NullValue,Novato,CA,94947,4158976161,NullValue,3235962240,1970/08/20 00:00:00+00,1800/01/01 00:00:00+00,38.095673,-122.57666,"1565, Hill Road, Novato, CA, 94947","1565 Hill Road, Novato, CA 94947",,,,,,,,Coastal Region,PCARROLL,Patrick Carroll,9169952073,BSTARKMAN,Bruce Starkman,9165918865,KKORFF,Kimberly Korff,9169957404,2,12,2,1171,RGEORGE,Richard George,9166283996,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,Coastal Region,N,2157
-13499995.3962561,4684133.51071421,2338,22532,A,Roseville Point Health & Wellness Center,Skilled Nursing and Interm. Care Facility,600,Sunrise Avenue,Roseville,CA,95661,Placer,OB22532,ROSEVILLE POINT HEALTH & WELLNESS CENTER,NullValue,NullValue,NullValue,600 Sunrise Avenue,NullValue,Roseville,CA,95661,9167823131,NullValue,NullValue,1969/12/22 00:00:00+00,1800/01/01 00:00:00+00,38.7374535,-121.272522,"600, Sunrise Avenue, Roseville, CA, 95661","600 Sunrise Avenue, Roseville, CA 95661",,,,,,,,North Region,MCOLOSI,Monica Colosi,9163263293,NSTEPT,Jake Stept,9167045177,MMCCLURE,Mark McClure,9168623976,6,5,3,1303,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2158
-13523221.2061347,4648798.92191539,2339,22533,A,Double Tree Post-Acute Care Center,Skilled Nursing and Interm. Care Facility,7400,24th Street,Sacramento,CA,95822,Sacramento,OB22533,Florin Convalescent,NullValue,NullValue,NullValue,7400 24th Street,NullValue,Sacramento,CA,95822,9164224825,NullValue,9164761766,1970/03/16 00:00:00+00,1800/01/01 00:00:00+00,38.4894333,-121.481163,"7400, 24th Street, Sacramento, CA, 95822","7400 24th Street, Sacramento, CA 95822",,,,,,,,North Region,JYEE-OYOUNG,Janice Yee-Oyoung,9162842739,ABASHARK,Ali Basharkhah,6192486389,JKELLY,John Kelly,9164408478,8,10,7,1391,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2159
-13538745.5662859,4744001.1470892,2340,22534,A,Bridgeview Post Acute,Skilled Nursing and Interm. Care Facility,521,Lorel Way,Yuba City,CA,95991,Sutter,OB22534,BRIDGEVIEW POST ACUTE,NullValue,NullValue,NullValue,521 Lorel Way,NullValue,Yuba City,CA,95991,5306710550,NullValue,5306715316,1970/01/21 00:00:00+00,1800/01/01 00:00:00+00,39.1557159,-121.6206207,"521, Lorel Way, Yuba City, CA, 95991","521 Lorel Way, Yuba City, CA 95991",,,,,,,,North Region,JMARTIN,Jamel Martin,9168094341,NSTEPT,Jake Stept,9167045177,JTRUMBAUER,Joshua Trumbauer,9164408332,1,3,1,1796,CPONCE,Cesar Ponce,6509062134,SACPT1,PT Intake Sac,SACPT2,PT Closure Sac,North Region,N,2160
